main_uberon_id,mesh_ids,umls_ids
UBERON:0002098,,"C0225811 {source=""ncithesaurus:Apex_of_the_Heart""}"
UBERON:0002099,D006346,"C0018819 {source=""ncithesaurus:Heart_Septum""}"
UBERON:0002100,,"C0460005 {source=""ncithesaurus:Trunk""}"
UBERON:0002101,"D005121 {mapping:provider=""https://github.com/biopragmatics/biomappings"", mapping:justification=""https://w3id.org/semapv/vocab/LexicalMatching""}","C0015385 {source=""ncithesaurus:Limb""}"
UBERON:0002102,D005552,"C1140618 {source=""ncithesaurus:Upper_Extremity""}"
UBERON:0002103,D006614,"C0023216 {source=""ncithesaurus:Lower_Extremity""},C1522391 {source=""ncithesaurus:Hind_Limb""}"
UBERON:0002104,,"C0587900 {source=""ncithesaurus:Visual_System""}"
UBERON:0002106,D013154,"C0037993 {source=""ncithesaurus:Spleen""}"
UBERON:0002107,D008099,"C0023884 {source=""ncithesaurus:Liver""}"
UBERON:0002108,D007421,"C0021852 {source=""ncithesaurus:Small_Intestine""}"
UBERON:0002110,D005704,"C0016976 {source=""ncithesaurus:Gallbladder""}"
UBERON:0002111,,"C1706851 {source=""ncithesaurus:Artery_Smooth_Muscle_Tissue""}"
UBERON:0002113,D007668,"C0022646 {source=""ncithesaurus:Kidney""}"
UBERON:0002114,D004386,"C0013303 {source=""ncithesaurus:Duodenum""}"
UBERON:0002115,D007583,"C0022378 {source=""ncithesaurus:Jejunum""}"
UBERON:0002116,D007082,"C0020885 {source=""ncithesaurus:Ileum""}"
UBERON:0002118,,"C0227873 {source=""ncithesaurus:Right_Ovary""}"
UBERON:0002119,,"C0227874 {source=""ncithesaurus:Left_Ovary""}"
UBERON:0002120,"D060910 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0231048 {source=""ncithesaurus:Pronephros""}"
UBERON:0002122,,"C0229945 {source=""ncithesaurus:Thymic_Capsule""}"
UBERON:0002123,,"C0229948 {source=""ncithesaurus:Thymus_Cortex""}"
UBERON:0002124,,"C0229949 {source=""ncithesaurus:Thymus_Medulla""}"
UBERON:0002125,,"C1522462 {source=""ncithesaurus:Thymic_Lobule""}"
UBERON:0002127,,"C0228540 {source=""BIRNLEX:1164""}"
UBERON:0002128,"D065832 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0175427 {source=""BIRNLEX:1307""}"
UBERON:0002129,D002525,"C0007759 {source=""BIRNLEX:1566"", source=""ncithesaurus:Cerebellar_Cortex""},C1284087 {source=""BIRNLEX:1566""}"
UBERON:0002130,D002529,"C0007763 {source=""BIRNLEX:1568""}"
UBERON:0002132,,"C0086120 {source=""BIRNLEX:1171""}"
UBERON:0002134,D014261,"C0040960 {source=""ncithesaurus:Tricuspid_Valve""}"
UBERON:0002135,D008943,"C0026264 {source=""ncithesaurus:Mitral_Valve""}"
UBERON:0002136,,"C1134421 {source=""BIRNLEX:1482""}"
UBERON:0002137,D001021,"C0003501 {source=""ncithesaurus:Aortic_Valve""}"
UBERON:0002138,,"C0228391 {source=""BIRNLEX:1504""}"
UBERON:0002139,D013351,"C0038533 {source=""BIRNLEX:1028""}"
UBERON:0002140,,"C0262301 {source=""BIRNLEX:1007""}"
UBERON:0002141,"D065839 {mapping:provider=""https://github.com/biopragmatics/biomappings"", mapping:justification=""https://w3id.org/semapv/vocab/LexicalMatching""}","C0228416 {source=""BIRNLEX:822""}"
UBERON:0002142,"D045042 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0003-4423-4370"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0262306 {source=""BIRNLEX:1437""}"
UBERON:0002143,,"C0175393 {source=""BIRNLEX:992""}"
UBERON:0002144,,"C0152368 {source=""BIRNLEX:1474""}"
UBERON:0002145,"D066268 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0175398 {source=""BIRNLEX:1000""}"
UBERON:0002146,D011664,"C0034086 {source=""ncithesaurus:Pulmonary_Valve""}"
UBERON:0002148,D008125,"C0023951 {source=""ncithesaurus:Locus_Coeruleus"", source=""BIRNLEX:905""}"
UBERON:0002149,,"C0175447 {source=""BIRNLEX:1131""}"
UBERON:0002150,,"C0152391 {source=""BIRNLEX:1711""}"
UBERON:0002151,,"C0228448 {source=""BIRNLEX:1516""}"
UBERON:0002152,"D065837 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0152392 {source=""BIRNLEX:1529""}"
UBERON:0002153,,"C0175490 {source=""BIRNLEX:1146""}"
UBERON:0002156,"D065846 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0175515 {source=""BIRNLEX:1363""}"
UBERON:0002157,"D065848 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0175517 {source=""BIRNLEX:1375""}"
UBERON:0002160,,"C0152399 {source=""BIRNLEX:2652""},C1289505 {source=""BIRNLEX:2652""}"
UBERON:0002161,,"C0228546 {source=""BIRNLEX:2643""}"
UBERON:0002162,D031608,"C0228530 {source=""BIRNLEX:2636""},C1289468 {source=""BIRNLEX:2636""}"
UBERON:0002163,,"C0152393 {source=""BIRNLEX:1691""}"
UBERON:0002164,,"C0152378 {source=""BIRNLEX:750""}"
UBERON:0002165,D004699,"C0014124 {source=""ncithesaurus:Endocardium""}"
UBERON:0002167,,"C0225706 {source=""ncithesaurus:Right_Lung""}"
UBERON:0002168,,"C0225730 {source=""ncithesaurus:Left_Lung""}"
UBERON:0002169,,"C0225691 {source=""ncithesaurus:Alveolar_Sac""}"
UBERON:0002170,,"C1261074 {source=""ncithesaurus:Upper_Lobe_of_the_Right_Lung""}"
UBERON:0002171,,"C1261075 {source=""ncithesaurus:Lower_Lobe_of_the_Right_Lung""}"
UBERON:0002173,,"C0391892 {source=""ncithesaurus:Alveolar_Duct""}"
UBERON:0002174,,"C0225757 {source=""ncithesaurus:Middle_Lobe_of_the_Right_Lung""}"
UBERON:0002177,,"C0225608 {source=""ncithesaurus:Right_Main_Bronchus""}"
UBERON:0002178,,"C0225630 {source=""ncithesaurus:Left_Main_Bronchus""}"
UBERON:0002181,D013376,"C0038588 {source=""ncithesaurus:Substantia_Gelatinosa""}"
UBERON:0002182,,"C0024496 {source=""ncithesaurus:Main_Bronchus""}"
UBERON:0002183,,"C0225653 {source=""ncithesaurus:Lobar_Bronchus""}"
UBERON:0002184,,"C0444439 {source=""ncithesaurus:Segmental_Bronchus""}"
UBERON:0002185,D001980,"C0006255 {source=""ncithesaurus:Bronchus""}"
UBERON:0002186,"D055745 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0006270 {source=""ncithesaurus:Bronchiole""}"
UBERON:0002187,,"C0225666 {source=""ncithesaurus:Terminal_Bronchiole""}"
UBERON:0002188,,"C1261270 {source=""ncithesaurus:Respiratory_Bronchiole""}"
UBERON:0002190,"D015434 {mapping:provider=""https://github.com/biopragmatics/biomappings"", mapping:justification=""https://w3id.org/semapv/vocab/LexicalMatching""}",
UBERON:0002191,,"C0152316 {source=""ncithesaurus:Subiculum""}"
UBERON:0002192,,"C0262212 {source=""ncithesaurus:Choroidal_Fissure""}"
UBERON:0002194,,"C0229699 {source=""ncithesaurus:Lymph_Node_Capsule""}"
UBERON:0002195,,"C1184179 {source=""ncithesaurus:Lymph_Node_Trabecula""}"
UBERON:0002196,D010903,"C0032008 {source=""ncithesaurus:Anterior_Lobe_of_the_Pituitary_Gland"", source=""BIRNLEX:1581""},C1280369 {source=""BIRNLEX:1581""}"
UBERON:0002197,D008473,"C0025056 {source=""BIRNLEX:925""}"
UBERON:0002198,D010904,"C0032009 {source=""ncithesaurus:Posterior_Lobe_of_the_Pituitary_Gland"", source=""BIRNLEX:1586""},C1280368 {source=""BIRNLEX:1586""}"
UBERON:0002202,,"C0225586 {source=""ncithesaurus:Trachea_Submucosa""}"
UBERON:0002204,D009141,"C0026860 {source=""ncithesaurus:Musculoskeletal_System""}"
UBERON:0002205,D008371,"C1710195 {source=""ncithesaurus:Sternal_Manubrium""}"
UBERON:0002206,D008326,"C0024670 {source=""BIRNLEX:865"", source=""ncithesaurus:Mamillary_Body""},C1305759 {source=""BIRNLEX:865""}"
UBERON:0002207,"D014989 {mapping:provider=""https://github.com/biopragmatics/biomappings"", mapping:justification=""https://w3id.org/semapv/vocab/LexicalMatching""}","C0043356 {source=""ncithesaurus:Xiphoid_Process""}"
UBERON:0002211,,"C0228084 {source=""ncithesaurus:Nerve_Root""}"
UBERON:0002212,,"C0229468 {source=""ncithesaurus:Macula_of_Saccule""}"
UBERON:0002214,,"C0229451 {source=""ncithesaurus:Macula_of_Utricle""}"
UBERON:0002219,D013356,
UBERON:0002221,,"C0224548 {source=""ncithesaurus:Fontanelle""}"
UBERON:0002223,D004712,
UBERON:0002224,D035423,"C0230139 {source=""ncithesaurus:Thoracic_Cavity""}"
UBERON:0002225,,"C0230143 {source=""ncithesaurus:Costal_Arch""}"
UBERON:0002226,D001489,"C0004816 {source=""ncithesaurus:Basilar_Membrane"", source=""BIRNLEX:2521""}"
UBERON:0002227,,"C0029207 {source=""BIRNLEX:2526"", source=""ncithesaurus:Organ_of_Corti""}"
UBERON:0002228,D012272,"C0035561 {source=""ncithesaurus:Rib""}"
UBERON:0002230,,"C0222806 {source=""ncithesaurus:Rib_Head""}"
UBERON:0002231,,"C0448161 {source=""ncithesaurus:Rib_Shaft""}"
UBERON:0002233,D013680,"C0039432 {source=""ncithesaurus:Tectorial_Membrane""},C1184928 {source=""BIRNLEX:2531""}"
UBERON:0002234,,"C0730117 {source=""ncithesaurus:Proximal_Phalanx_of_Hand""}"
UBERON:0002235,,"C0222809 {source=""ncithesaurus:Rib_Tubercle""}"
UBERON:0002236,"D066186 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0222787 {source=""ncithesaurus:Costal_Cartilage""}"
UBERON:0002240,D013116,"C0037925 {source=""ncithesaurus:Spinal_Cord"", source=""BIRNLEX:1709""}"
UBERON:0002242,"D000070614 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}",
UBERON:0002243,,"C1185726 {source=""ncithesaurus:Cutaneous_Vein""}"
UBERON:0002245,,"C0228465 {source=""ncithesaurus:Hemisphere_of_the_Cerebellum""}"
UBERON:0002249,,"C0687034 {source=""ncithesaurus:Median_Artery""}"
UBERON:0002250,D011150,"C0032649 {source=""ncithesaurus:Popliteal_Artery""}"
UBERON:0002251,,"C0224304 {source=""ncithesaurus:Iliocostal_Muscle""}"
UBERON:0002252,,"C1185944 {source=""ncithesaurus:Splenius""}"
UBERON:0002254,,"C0231104 {source=""ncithesaurus:Thyroglossal_Duct""}"
UBERON:0002255,D019147,
UBERON:0002256,,"C0228564 {source=""BIRNLEX:2667""},C0228575 {source=""ncithesaurus:Dorsal_Horn_of_the_Spinal_Cord""}"
UBERON:0002257,,"C0228569 {source=""BIRNLEX:2668""},C0228590 {source=""ncithesaurus:Ventral_Horn_of_the_Spinal_Cord""}"
UBERON:0002259,D003336,"C0010087 {source=""ncithesaurus:Corpora_Quadrigemina""}"
UBERON:0002260,,"C0205956 {source=""ncithesaurus:Ventral_Nerve_Root""}"
UBERON:0002261,,"C0205955 {source=""ncithesaurus:Dorsal_Root_of_the_Spinal_Nerve""}"
UBERON:0002262,,"C0007571 {source=""ncithesaurus:Coeliac_Ganglion""}"
UBERON:0002263,,"C0162342 {source=""ncithesaurus:Lenticular_Nucleus""}"
UBERON:0002264,D009830,"C0028936 {source=""BIRNLEX:1137"", source=""ncithesaurus:Olfactory_Bulb""}"
UBERON:0002265,,"C0162435 {source=""ncithesaurus:Olfactory_Tract""}"
UBERON:0002266,,"C0175225 {source=""BIRNLEX:1085"", source=""ncithesaurus:Anterior_Olfactory_Nucleus""}"
UBERON:0002275,D012154,
UBERON:0002279,D014723,
UBERON:0002280,,"C0029894 {source=""ncithesaurus:Otolith""}"
UBERON:0002282,D013316,"C0229477 {source=""BIRNLEX:2525""}"
UBERON:0002285,D020547,"C0152279 {source=""ncithesaurus:Lateral_Ventricle"", source=""BIRNLEX:1263""}"
UBERON:0002286,D020542,"C0149555 {source=""ncithesaurus:Third_Ventricle_of_Brain"", source=""BIRNLEX:714""}"
UBERON:0002288,,"C0152291 {source=""ncithesaurus:Choroid_Plexus_of_the_Third_Ventricle""}"
UBERON:0002289,D002535,"C0007769 {source=""ncithesaurus:Aqueduct_of_Sylvius"", source=""BIRNLEX:1261""}"
UBERON:0002290,,"C0152293 {source=""ncithesaurus:Choroid_Plexus_of_the_Fourth_Ventricle""}"
UBERON:0002291,,"C0459414 {source=""ncithesaurus:Central_Canal""}"
UBERON:0002292,,"C0224681 {source=""ncithesaurus:Costovertebral_Joint""}"
UBERON:0002293,,"C0224683 {source=""ncithesaurus:Costochondral_Joint""}"
UBERON:0002294,D001659,
UBERON:0002295,"D003053 {mapping:provider=""https://github.com/biopragmatics/biomappings"", mapping:justification=""https://w3id.org/semapv/vocab/LexicalMatching""}",
UBERON:0002297,D002571,"C0740486 {source=""ncithesaurus:Cerumen""}"
UBERON:0002298,D001933,"C0006121 {source=""BIRNLEX:1565"", source=""ncithesaurus:Brain_Stem""}"
UBERON:0002299,D011650,
UBERON:0002303,D007606,"C0022445 {source=""ncithesaurus:Juxtaglomerular_Apparatus""}"
UBERON:0002306,,"C0225392 {source=""ncithesaurus:Nasal_Mucus""}"
UBERON:0002307,,"C0152289 {source=""ncithesaurus:Choroid_Plexus_of_the_Lateral_Ventricle""}"
UBERON:0002308,,"C1706993 {source=""ncithesaurus:Brain_Nucleus""}"
UBERON:0002310,,"C0152315 {source=""BIRNLEX:1502"", source=""ncithesaurus:Fimbria""}"
UBERON:0002314,,"C0039433 {source=""ncithesaurus:Tectum_Mesencephali"", source=""BIRNLEX:1032""}"
UBERON:0002315,,"C0475853 {source=""ncithesaurus:Gray_Matter_of_the_Spinal_Cord""}"
UBERON:0002316,"D066127 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0682708 {source=""ncithesaurus:White_Matter""}"
UBERON:0002317,,"C0152381 {source=""ncithesaurus:Cerebellum_White_Matter"", source=""BIRNLEX:1562""}"
UBERON:0002318,,"C0458457 {source=""ncithesaurus:White_Matter_of_the_Spinal_Cord""}"
UBERON:0002319,,"C0017655 {source=""ncithesaurus:Mesangium""}"
UBERON:0002320,D005920,
UBERON:0002323,,"C0333343 {source=""ncithesaurus:Cavity""}"
UBERON:0002325,,"C1710584 {source=""ncithesaurus:Urethra_Epithelium""}"
UBERON:0002328,D009672,"C0028439 {source=""ncithesaurus:Notochord""}"
UBERON:0002329,D019170,"C0376449 {source=""ncithesaurus:Somite""}"
UBERON:0002330,,"C1516995 {source=""ncithesaurus:Exocrine_System""}"
UBERON:0002331,D014470,"C0041633 {source=""ncithesaurus:Umbilical_Cord""}"
UBERON:0002334,,"C0227472 {source=""ncithesaurus:Submandibular_Duct""}"
UBERON:0002335,,"C0227662 {source=""ncithesaurus:Macula_Densa""}"
UBERON:0002336,D003337,"C0010090 {source=""BIRNLEX:1087"", source=""ncithesaurus:Corpus_Callosum""}"
UBERON:0002337,,"C0227849 {source=""ncithesaurus:Endometrial_Stroma""}"
UBERON:0002338,,"C1707054 {source=""ncithesaurus:Bronchus_Lamina_Propria""}"
UBERON:0002342,D009432,"C0027789 {source=""ncithesaurus:Neural_Crest""}"
UBERON:0002346,,"C1518271 {source=""ncithesaurus:Neuroectoderm""}"
UBERON:0002347,D013904,"C0039987 {source=""ncithesaurus:Thoracic_Vertebra""}"
UBERON:0002348,,"C0225968 {source=""ncithesaurus:Epicardium""}"
UBERON:0002349,D009206,"C0027061 {source=""ncithesaurus:Myocardium""}"
UBERON:0002350,D006329,
UBERON:0002351,D012849,"C0037189 {source=""ncithesaurus:Sinoatrial_Node""}"
UBERON:0002352,D001283,"C0004247 {source=""ncithesaurus:Atrioventricular_Node""}"
UBERON:0002353,D002036,"C0006382 {source=""ncithesaurus:Atrioventricular_Bundle""}"
UBERON:0002354,D011690,"C0034144 {source=""ncithesaurus:Purkinje_Fiber""}"
UBERON:0002355,D010388,"C0030797 {source=""ncithesaurus:Pelvis""}"
UBERON:0002356,D010502,"C0031066 {source=""ncithesaurus:Perineum""}"
UBERON:0002358,D010537,"C0031153 {source=""ncithesaurus:Peritoneum""}"
UBERON:0002360,D008578,"C0025285 {source=""ncithesaurus:Meninges""}"
UBERON:0002361,D010841,"C0031869 {source=""ncithesaurus:Pia_Mater""}"
UBERON:0002362,D001099,"C1510935 {source=""ncithesaurus:Arachnoid_Membrane""}"
UBERON:0002363,D004388,"C0013313 {source=""ncithesaurus:Dura_Mater""}"
UBERON:0002364,D014432,"C0041445 {source=""ncithesaurus:Tympanic_Membrane""}"
UBERON:0002365,D005088,"C0015282 {source=""ncithesaurus:Exocrine_Gland""}"
UBERON:0002366,D002030,"C0006366 {source=""ncithesaurus:Cowper_s_Gland""}"
UBERON:0002367,D011467,"C0033572 {source=""ncithesaurus:Prostate_Gland""}"
UBERON:0002368,D004702,"C0014133 {source=""ncithesaurus:Endocrine_Gland""}"
UBERON:0002369,D000311,"C0001625 {source=""ncithesaurus:Adrenal_Gland""}"
UBERON:0002370,D013950,"C0040113 {source=""ncithesaurus:Thymus_Gland""}"
UBERON:0002371,D001853,"C0005953 {source=""ncithesaurus:Bone_Marrow""}"
UBERON:0002372,D014066,"C0836921 {source=""ncithesaurus:Tonsil""},C1519547 {source=""ncithesaurus:Tonsilar_Tissue""},C1519548 {source=""ncithesaurus:Tonsillar_Lymphoid_Tissue""}"
UBERON:0002373,"D014066 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0040421 {source=""ncithesaurus:Palatine_Tonsil""}"
UBERON:0002374,,"C0025526 {source=""ncithesaurus:Metacarpal_Bone""}"
UBERON:0002375,D003413,"C0010323 {source=""ncithesaurus:Cricoid_Cartilage""}"
UBERON:0002377,D009334,"C0027532 {source=""ncithesaurus:Neck_Muscle""}"
UBERON:0002378,D000009,"C0000739 {source=""ncithesaurus:Abdominal_Muscle""}"
UBERON:0002379,,"C0224382 {source=""ncithesaurus:Perineal_Muscle""}"
UBERON:0002380,,"C0224361 {source=""ncithesaurus:Trapezius_Muscle""}"
UBERON:0002381,,"C0585574 {source=""ncithesaurus:Pectoralis_Major""}"
UBERON:0002382,D017568,"C0206066 {source=""ncithesaurus:Rectus_Abdominis""}"
UBERON:0002383,,"C0584869 {source=""ncithesaurus:Supraspinatus""}"
UBERON:0002384,D003238,"C0009780 {source=""ncithesaurus:Connective_Tissue""}"
UBERON:0002385,D009132,"C2328219 {source=""ncithesaurus:Muscle_Tissue""}"
UBERON:0002386,D005542,"C0016536 {source=""ncithesaurus:Forearm""}"
UBERON:0002387,D005528,"C0016504 {source=""ncithesaurus:Foot""}"
UBERON:0002389,D005385,"C0016129 {source=""ncithesaurus:Finger""}"
UBERON:0002390,D006413,"C0018957 {source=""ncithesaurus:Hematopoietic_System""}"
UBERON:0002391,D008196,"C0024202 {source=""ncithesaurus:Lymph""}"
UBERON:0002392,D009301,"C0027437 {source=""ncithesaurus:Nasolacrimal_Duct""}"
UBERON:0002393,"D005064 {mapping:provider=""https://github.com/biopragmatics/biomappings"", mapping:justification=""https://w3id.org/semapv/vocab/LexicalMatching""}","C0015183 {source=""ncithesaurus:Eustachian_Tube""}"
UBERON:0002394,D001652,"C0005400 {source=""ncithesaurus:Bile_Duct""}"
UBERON:0002395,D013628,"C0039277 {source=""ncithesaurus:Talus""}"
UBERON:0002396,"D055172 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0242403 {source=""ncithesaurus:Vomer""}"
UBERON:0002397,D008437,"C0024947 {source=""ncithesaurus:Maxilla""}"
UBERON:0002398,D006225,"C0018563 {source=""ncithesaurus:Hand""}"
UBERON:0002399,,"C0230260 {source=""ncithesaurus:Lesser_Omentum""}"
UBERON:0002400,,"C0225777 {source=""ncithesaurus:Parietal_Pleura""}"
UBERON:0002401,,"C0225776 {source=""ncithesaurus:Visceral_Pleura""}"
UBERON:0002402,D035422,"C0178802 {source=""ncithesaurus:Pleural_Cavity""}"
UBERON:0002403,,"C1744536 {source=""ncithesaurus:Internal_Intercostal_Muscle""}"
UBERON:0002404,,"C1744608 {source=""ncithesaurus:Transversus_Thoracis""}"
UBERON:0002405,D007107,"C0020962 {source=""ncithesaurus:Immune_System""}"
UBERON:0002407,D010496,"C0031050 {source=""ncithesaurus:Pericardium""}"
UBERON:0002408,,"C0225969 {source=""ncithesaurus:Parietal_Pericardium""}"
UBERON:0002409,"D000069236 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}",
UBERON:0002410,D001341,"C0004388 {source=""ncithesaurus:Autonomic_Nervous_System"", source=""BIRNLEX:1123""},C1305381 {source=""BIRNLEX:1123""}"
UBERON:0002411,D002987,"C0008984 {source=""ncithesaurus:Clitoris""}"
UBERON:0002412,,"C0549207 {source=""ncithesaurus:Vertebra""}"
UBERON:0002413,D002574,
UBERON:0002414,D008159,"C0024091 {source=""ncithesaurus:Lumbar_Vertebra""}"
UBERON:0002415,D013623,
UBERON:0002416,D034582,"C0037267 {source=""ncithesaurus:Integumentary_System""}"
UBERON:0002418,D002356,"C0007301 {source=""ncithesaurus:Cartilage""}"
UBERON:0002421,,"C0175202 {source=""BIRNLEX:715""}"
UBERON:0002422,D020546,"C0149556 {source=""ncithesaurus:Fourth_Ventricle_of_the_Brain""}"
UBERON:0002423,,"C1711359 {source=""ncithesaurus:Hepatobiliary_System""}"
UBERON:0002424,,"C1709332 {source=""ncithesaurus:Oral_Cavity_Epithelium""}"
